"Datasheets","Image","Digi-Key Part Number","Manufacturer Part Number","Manufacturer","Description","Quantity Available","Factory Stock","Unit Price (CAD)","@ qty","Minimum Quantity","Packaging","Series","Type","Number of Positions or Pins (Grid)","Pitch - Mating","Contact Finish - Mating","Contact Finish Thickness - Mating","Contact Material - Mating","Mounting Type","Features","Termination","Pitch - Post","Contact Finish - Post","Contact Finish Thickness - Post","Contact Material - Post","Housing Material","Operating Temperature"
"http://www.apexanalog.com/resources/mechdrawings/ms03.pdf","http://media.digikey.com/Photos/Cirrus%20Logic%20Photos/MS03.jpg","598-1384-ND","MS03","Apex Microtechnology","CONN TRANSIST TO-3 8POS GOLD",858,0,"34.51150",100,1,"Bulk","Apex Precision Power®","Transistor, TO-3","8 (Oval)","-","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Tin","200µin (5.08µm)","Brass","Polyester, Glass Filled","-"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=821949&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Photos/2-821949-4.JPG","A35065-ND","2-821949-4","TE Connectivity AMP Connectors","CONN SOCKET PQFP 100POS TIN-LEAD",460,0,"35.92030",100,1,"Tube","-","QFP","100 (4 x 25)","0.050"" (1.27mm)","Tin-Lead","200µin (5.08µm)","Phosphor Bronze","Through Hole","Closed Frame","Solder","0.050"" (1.27mm)","Tin-Lead","200µin (5.08µm)","Phosphor Bronze","Liquid Crystal Polymer (LCP)","-"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtm8&XNXM_EVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/220-2600-00-0602.jpg","3M5062-ND","220-2600-00-0602","3M","CONN SOCKET SIP ZIF 20POS GOLD",152,0,"44.01810",100,1,"Bulk","Textool™","SIP, ZIF (ZIP)","20 (1 x 20)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","-","Solder","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polysulfone (PSU), Glass Filled","-55°C ~ 125°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtlX&cMXMXEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/200-6310-9UN-1900.JPG","3M5066-ND","200-6310-9UN-1900","3M","CONN SOCKET PGA ZIF 100POS GOLD",256,0,"49.04130",100,1,"Bulk","Textool™","PGA, ZIF (ZIP)","100 (10 x 10)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","-","Solder","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polyethersulfone (PES)","-55°C ~ 150°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=821949&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/photos/Tyco%20Amp%20Photos/2-821949-5.jpg","A32368-ND","2-821949-5","TE Connectivity AMP Connectors","CONN SOCKET PQFP 132POS TIN-LEAD",1227,0,"51.85980",100,1,"Tube","-","QFP","132 (4 x 33)","0.050"" (1.27mm)","Tin-Lead","200µin (5.08µm)","Phosphor Bronze","Through Hole","Closed Frame","Solder","0.050"" (1.27mm)","Tin-Lead","200µin (5.08µm)","Phosphor Bronze","Liquid Crystal Polymer (LCP)","-"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtlX&cMXMXEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/200-6313-9UN-1900.JPG","3M5068-ND","200-6313-9UN-1900","3M","CONN SOCKET PGA ZIF 169POS GOLD",112,0,"51.69540",100,1,"Bulk","Textool™","PGA, ZIF (ZIP)","169 (13 x 13)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","-","Solder","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polyethersulfone (PES)","-55°C ~ 150°C"
"http://www.arieselec.com/products/data/10004-pga-zif-test-and-burn-in-socket.pdf","http://media.digikey.com/photos/Aries/169-PRS13001-12.jpg","A314-ND","169-PRS13001-12","Aries Electronics","CONN SOCKET PGA ZIF GOLD",103,0,"82.18350",100,1,"Bulk","PRS","PGA, ZIF (ZIP)","-","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Polyphenylene Sulfide (PPS)","-65°C ~ 125°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtlX&cMXMXEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/200-6315-9UN-1900.JPG","3M5069-ND","200-6315-9UN-1900","3M","CONN SOCKET PGA ZIF 225POS GOLD",114,0,"81.15380",100,1,"Bulk","Textool™","PGA, ZIF (ZIP)","225 (15 x 15)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","-","Solder","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polyethersulfone (PES)","-55°C ~ 150°C"
"http://multimedia.3m.com/mws/mediawebserver?mwsId=SSSSSu7zK1fslxtUoYt958_eev7qe17zHvTSevTSeSSSSSS--&fn=CD2473.pdf","http://media.digikey.com/Photos/3M%20Photos/MFG_Textool.jpg","3M10840-ND","248-5205-01","3M","CONN SOCKET QFN 48POS GOLD",40,0,"106.05030",100,1,"Bulk","Textool™","QFN","48 (4 x 12)","0.020"" (0.50mm)","Gold","-","Beryllium Copper","Through Hole","Closed Frame","Solder","-","Gold","-","Beryllium Copper","Polyethersulfone (PES)","-"
"http://multimedia.3m.com/mws/mediawebserver?mwsId=SSSSSu7zK1fslxtUoYt958_Zev7qe17zHvTSevTSeSSSSSS--&fn=CD2475.pdf","http://media.digikey.com/Photos/3M%20Photos/MFG_Textool.jpg","3M10833-ND","264-5205-01","3M","CONN SOCKET QFN 64POS GOLD",64,0,"118.93830",100,1,"Bulk","Textool™","QFN","64 (4 x 16)","0.020"" (0.50mm)","Gold","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.020"" (0.50mm)","Gold","-","Beryllium Copper","Polyethersulfone (PES)","-"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTtlX&cMXMXEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/200-6325-9UN-1900.JPG","3M5073-ND","200-6325-9UN-1900","3M","CONN SOCKET PGA ZIF 625POS GOLD",36,0,"124.21630",100,1,"Bulk","Textool™","PGA, ZIF (ZIP)","625 (25 x 25)","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","-","Solder","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Polyethersulfone (PES)","-55°C ~ 150°C"
"http://www.arieselec.com/products/data/10004-pga-zif-test-and-burn-in-socket.pdf","http://media.digikey.com/photos/Aries/441-PRS21001-12.jpg","A318-ND","441-PRS21001-12","Aries Electronics","CONN SOCKET PGA ZIF GOLD",46,0,"143.46190",100,1,"Bulk","PRS","PGA, ZIF (ZIP)","-","0.100"" (2.54mm)","Gold","30µin (0.76µm)","Beryllium Copper","Through Hole","Closed Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Polyphenylene Sulfide (PPS)","-65°C ~ 125°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-1.jpg","A120346-ND","1-2199298-1","TE Connectivity AMP Connectors","6P,DIP SKT,300 CL,LDR,PB FREE",9793,0,"0.13440",100,1,"","*","","","","","","","","","","","","","","",""
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-4.jpg","A120349-ND","1-2199298-4","TE Connectivity AMP Connectors","16P,DIP SKT,300 CL,LDR,PB FREE",4154,0,"0.14930",100,1,"","*","","","","","","","","","","","","","","",""
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-3.jpg","A120348-ND","1-2199298-3","TE Connectivity AMP Connectors","14P,DIP SKT,300 CL,LDR,PB FREE",24336,0,"0.14930",100,1,"","*","","","","","","","","","","","","","","",""
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED08DT.JPG","ED3044-5-ND","ED08DT","On Shore Technology Inc.","CONN IC DIP SOCKET 8POS TIN",10153,0,"0.15530",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-5.JPG","A120350-ND","1-2199298-5","TE Connectivity AMP Connectors","18P,DIP SKT,300 CL,LDR,PB FREE",12426,0,"0.21350",100,1,"","*","","","","","","","","","","","","","","",""
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED14DT.JPG","ED3045-5-ND","ED14DT","On Shore Technology Inc.","CONN IC DIP SOCKET 14POS TIN",16948,0,"0.17860",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://portal.fciconnect.com/Comergent//fci/drawing/10052485.pdf","http://media.digikey.com/Photos/FCI%20Photos/DILB8P-223TLF.JPG","609-4717-ND","DILB8P-223TLF","FCI","CONN IC DIP SOCKET 8POS TIN",23987,0,"0.16110",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Copper Alloy","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Copper Alloy","Polyamide (PA), Nylon","-55°C ~ 105°C"
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED16DT.JPG","ED3046-5-ND","ED16DT","On Shore Technology Inc.","CONN IC DIP SOCKET 16POS TIN",10291,0,"0.18250",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://www.assmann.us/specs/Axx-LC-TR.pdf","http://media.digikey.com/photos/Assmann%20Photos/A08-LC-TR-R.jpg","AE9988-ND","A08-LC-TR","Assmann WSW Components","CONN IC DIP SOCKET 8POS TIN",16735,0,"0.19410",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Polybutylene Terephthalate (PBT)","-55°C ~ 85°C"
"http://cnctech.us/pdfs/243-08-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-08-1-03.jpg","1175-1475-ND","243-08-1-03","CNC Tech","CONN IC DIP SOCKET 8POS TIN",8728,0,"0.19410",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED18DT.JPG","ED3047-5-ND","ED18DT","On Shore Technology Inc.","CONN IC DIP SOCKET 18POS TIN",5295,0,"0.20960",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://cnctech.us/pdfs/243-16-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-16-1-03.jpg","1175-1477-ND","243-16-1-03","CNC Tech","CONN IC DIP SOCKET 16POS TIN",15749,0,"0.23290",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://www.assmann.us/specs/Axx-LC-TT.pdf","http://media.digikey.com/photos/Assmann%20Photos/A06-LC-TT-R.jpg","AE1485-ND","A06-LC-TT","Assmann WSW Components","CONN IC DIP SOCKET 6POS TIN",11225,0,"0.23680",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Polybutylene Terephthalate (PBT)","-55°C ~ 85°C"
"http://cnctech.us/pdfs/245-08-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_245-08-1-03.jpg","1175-1486-ND","245-08-1-03","CNC Tech","CONN IC DIP SOCKET 8POS TIN",9926,0,"0.23290",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole, Kinked Pin","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED06DT.JPG","ED3043-5-ND","ED06DT","On Shore Technology Inc.","CONN IC DIP SOCKET 6POS TIN",3493,0,"0.22910",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://cnctech.us/pdfs/243-14-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-14-1-03.jpg","1175-1476-ND","243-14-1-03","CNC Tech","CONN IC DIP SOCKET 14POS TIN",2767,0,"0.23290",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://portal.fciconnect.com/Comergent//fci/drawing/10052485.pdf","http://media.digikey.com/Photos/FCI%20Photos/DILB14P-223TLF.JPG","609-4712-ND","DILB14P-223TLF","FCI","CONN IC DIP SOCKET 14POS TIN",2105,0,"0.24310",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Copper Alloy","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Copper Alloy","Polyamide (PA), Nylon","-55°C ~ 105°C"
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED20DT.JPG","ED3054-5-ND","ED20DT","On Shore Technology Inc.","CONN IC DIP SOCKET 20POS TIN",5950,0,"0.24850",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://cnctech.us/pdfs/243-18-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-18-1-03.jpg","1175-1478-ND","243-18-1-03","CNC Tech","CONN IC DIP SOCKET 18POS TIN",4070,0,"0.25610",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://www.assmann.us/specs/Axx-LC-TR.pdf","http://media.digikey.com/photos/Assmann%20Photos/A14-LC-TR-R.jpg","AE9991-ND","A14-LC-TR","Assmann WSW Components","CONN IC DIP SOCKET 14POS TIN",13484,0,"0.27800",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Polybutylene Terephthalate (PBT)","-55°C ~ 85°C"
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED241DT.JPG","ED3049-5-ND","ED241DT","On Shore Technology Inc.","CONN IC DIP SOCKET 24POS TIN",2076,0,"0.27450",100,1,"Tube","ED","DIP, 0.3"" (7.62mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://www.assmann.us/specs/Axx-LC-TR.pdf","http://media.digikey.com/photos/Assmann%20Photos/A16-LC-TR-R.jpg","AE9994-ND","A16-LC-TR","Assmann WSW Components","CONN IC DIP SOCKET 16POS TIN",9808,0,"0.28540",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","16 (2 x 8)","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Polybutylene Terephthalate (PBT)","-55°C ~ 85°C"
"http://cnctech.us/pdfs/243-20-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-20-1-03.jpg","1175-1479-ND","243-20-1-03","CNC Tech","CONN IC DIP SOCKET 20POS TIN",11335,0,"0.29270",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://cnctech.us/pdfs/245-14-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_245-14-1-03.jpg","1175-1487-ND","245-14-1-03","CNC Tech","CONN IC DIP SOCKET 14POS TIN",9413,0,"0.29270",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole, Kinked Pin","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://cnctech.us/pdfs/243-06-1-03.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_243-06-1-03.jpg","1175-1474-ND","243-06-1-03","CNC Tech","CONN IC DIP SOCKET 6POS TIN",7851,0,"0.29270",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-40°C ~ 105°C"
"http://www.te.com/commerce/DocumentDelivery/DDEController?Action=srchrtrv&DocNm=2199298&DocType=Customer+Drawing&DocLang=English","http://media.digikey.com/Photos/TE%20Connectivity/1-2199298-6.JPG","A120351-ND","1-2199298-6","TE Connectivity AMP Connectors","20P,DIP SKT,300 CL,LDR,PB FREE",4953,0,"0.36430",100,1,"","*","","","","","","","","","","","","","","",""
"http://media.digikey.com/pdf/Data%20Sheets/On%20Shore%20PDFs/EDXXXDT_Dwg.pdf","http://media.digikey.com/Photos/On%20Shore%20Technology%20Photos/ED28DT.JPG","ED3052-5-ND","ED28DT","On Shore Technology Inc.","CONN IC DIP SOCKET 28POS TIN",7796,0,"0.32930",100,1,"Tube","ED","DIP, 0.6"" (15.24mm) Row Spacing","28 (2 x 14)","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","60µin (1.52µm)","Phosphor Bronze","Polybutylene Terephthalate (PBT), Glass Filled","-55°C ~ 110°C"
"http://www.assmann.us/specs/Axx-LC-TR.pdf","http://media.digikey.com/photos/Assmann%20Photos/A18-LC-TR-R.jpg","AE9997-ND","A18-LC-TR","Assmann WSW Components","CONN IC DIP SOCKET 18POS TIN",3262,0,"0.32190",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","18 (2 x 9)","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Polybutylene Terephthalate (PBT)","-55°C ~ 85°C"
"http://portal.fciconnect.com/Comergent//fci/drawing/10052485.pdf","http://media.digikey.com/Photos/FCI%20Photos/DILB20P-223TLF.JPG","609-4714-ND","DILB20P-223TLF","FCI","CONN IC DIP SOCKET 20POS TIN",16603,0,"0.34760",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","20 (2 x 10)","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Copper Alloy","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","100µin (2.54µm)","Copper Alloy","Polyamide (PA), Nylon","-55°C ~ 105°C"
"http://www.assmann.us/specs/Axx-LC-TT.pdf","http://media.digikey.com/photos/Assmann%20Photos/A24-LC-TT-R.jpg","AE10001-ND","A24-LC-TT","Assmann WSW Components","CONN IC DIP SOCKET 24POS TIN",4035,0,"0.34760",100,1,"Tube","-","DIP, 0.6"" (15.24mm) Row Spacing","24 (2 x 12)","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Phosphor Bronze","Polybutylene Terephthalate (PBT)","-55°C ~ 85°C"
"http://cnctech.us/pdfs/210-1-06-003.pdf","http://media.digikey.com/Photos/CnC%20Tech/MFG_210-1-06-003.jpg","1175-1466-ND","210-1-06-003","CNC Tech","CONN IC DIP SOCKET 6POS GOLD",7963,0,"0.36580",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Brass","Polybutylene Terephthalate (PBT)","-40°C ~ 105°C"
"http://www.precidip.com/AppHost/9698,1/Scripts/Modules/Catalog/Default.aspx?c=14&i=121&p=23&pdf=1&dsku=110-PP-XXX-41-001101","http://media.digikey.com/Photos/Preci-Dip%20Photos/110-87-306-41-001101.JPG","1212-1002-ND","110-87-306-41-001101","Preci-Dip","CONN IC DIP SOCKET 6POS GOLD",1934,0,"0.41510",100,1,"Tube","110","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Gold","Flash","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","-","Brass","Polycyclohexylenedimethylene Terephthalate (PCT), Polyester, Glass Filled","-55°C ~ 125°C"
"http://assmann.us/specs/AR-xx-x_x.pdf","http://media.digikey.com/photos/Assmann%20Photos/AR06-HZL-TT-R.jpg","AE10022-ND","AR-06-HZL-TT","Assmann WSW Components","CONN IC DIP SOCKET 6POS TIN",2254,0,"0.42810",100,1,"Tube","-","DIP, 0.3"" (7.62mm) Row Spacing","6 (2 x 3)","0.100"" (2.54mm)","Tin","-","Beryllium Copper","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","200µin (5.08µm)","Beryllium Copper","Thermoplastic, Polyester","-40°C ~ 105°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTt4X&Em8&aEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/4814-3004-CP.jpg","3M5474-ND","4814-3004-CP","3M","CONN IC DIP SOCKET 14POS TIN",12422,0,"0.48080",100,1,"Tube","4800","DIP, 0.3"" (7.62mm) Row Spacing","14 (2 x 7)","0.100"" (2.54mm)","Tin","35µin (0.90µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","35µin (0.90µm)","Phosphor Bronze","Polyester, Glass Filled","-25°C ~ 85°C"
"http://multimedia.3m.com/mws/mediawebserver?66666UuZjcFSLXTt4X&Em8&aEVuQEcuZgVs6EVs6E666666--","http://media.digikey.com/photos/3M%20Photos/4808-3000-CP.jpg","3M5461-ND","4808-3000-CP","3M","CONN IC DIP SOCKET 8POS TIN",12088,0,"0.48080",100,1,"Tube","4800","DIP, 0.3"" (7.62mm) Row Spacing","8 (2 x 4)","0.100"" (2.54mm)","Tin","35µin (0.90µm)","Phosphor Bronze","Through Hole","Open Frame","Solder","0.100"" (2.54mm)","Tin","35µin (0.90µm)","Phosphor Bronze","Polyester, Glass Filled","-25°C ~ 85°C"
